,word,times,percent
4012,roughly,91,0.008994690167518691
3435,creole,91,0.008994690167518691
1038,snow,91,0.008994690167518691
4046,pomegranate,90,0.00889584741842508
5151,bulb,90,0.00889584741842508
2664,washed,90,0.00889584741842508
1250,oat,90,0.00889584741842508
3361,coleslaw,90,0.00889584741842508
4114,marmalade,90,0.00889584741842508
1121,crab,89,0.008797004669331468
508,unwrapped,89,0.008797004669331468
1251,croutons,89,0.008797004669331468
164,strong,89,0.008797004669331468
5096,1/4,89,0.008797004669331468
504,ro*tel,89,0.008797004669331468
4301,part-skim,89,0.008797004669331468
2079,french-fried,88,0.008698161920237856
35,any,87,0.008599319171144244
4602,serving,87,0.008599319171144244
5396,carton,86,0.00850047642205063
3857,wide,86,0.00850047642205063
5159,cookie,86,0.00850047642205063
971,coating,86,0.00850047642205063
3262,wedge,85,0.008401633672957019
348,drink,85,0.008401633672957019
3124,gorgonzola,85,0.008401633672957019
3663,old-fashioned,85,0.008401633672957019
3728,scallions,85,0.008401633672957019
478,vegetarian,84,0.008302790923863407
1366,jiggers,84,0.008302790923863407
2033,okra,84,0.008302790923863407
1942,pistachio,84,0.008302790923863407
4182,baguette,84,0.008302790923863407
1092,unpeeled,83,0.008203948174769795
2000,grapefruit,83,0.008203948174769795
2131,caramels,82,0.008105105425676183
4302,saffron,82,0.008105105425676183
158,sprinkles,82,0.008105105425676183
735,gin,81,0.008006262676582571
571,islands,81,0.008006262676582571
4240,gruyere,81,0.008006262676582571
3479,breakfast,80,0.00790741992748896
4420,bar,80,0.00790741992748896
2350,tortellini,80,0.00790741992748896
1540,currants,79,0.007808577178395348
4917,grenadine,79,0.007808577178395348
2149,berries,79,0.007808577178395348
2562,dogs,78,0.007709734429301735
342,quarters,78,0.007709734429301735
4815,protein,78,0.007709734429301735
4414,tomatillos,78,0.007709734429301735
3026,rib,78,0.007709734429301735
4850,lukewarm,78,0.007709734429301735
538,tenderloins,77,0.007610891680208123
601,well,77,0.007610891680208123
4860,halibut,77,0.007610891680208123
3407,base,76,0.007512048931114511
663,buffalo,76,0.007512048931114511
1629,wafers,76,0.007512048931114511
1846,leftover,75,0.0074132061820208995
2057,salami,75,0.0074132061820208995
822,scoops,75,0.0074132061820208995
4070,stalks,75,0.0074132061820208995
4206,pints,74,0.007314363432927288
1325,hershey's,74,0.007314363432927288
835,lard,74,0.007314363432927288
950,lobster,74,0.007314363432927288
710,solid,74,0.007314363432927288
994,leg,74,0.007314363432927288
2546,tails,74,0.007314363432927288
3077,crisp,74,0.007314363432927288
616,vermouth,74,0.007314363432927288
4398,candy-coated,73,0.007215520683833675
1805,ancho,73,0.007215520683833675
81,wrapped,73,0.007215520683833675
3603,five-spice,73,0.007215520683833675
3581,radishes,73,0.007215520683833675
1105,dish,72,0.007116677934740063
2437,petite,72,0.007116677934740063
14,julienned,72,0.007116677934740063
4361,asiago,72,0.007116677934740063
2750,brand,72,0.007116677934740063
758,wrap,72,0.007116677934740063
788,all,72,0.007116677934740063
1791,seashell,71,0.007017835185646451
393,basmati,71,0.007017835185646451
3548,9-inch,71,0.007017835185646451
926,warmed,71,0.007017835185646451
3161,cola-flavored,70,0.0069189924365528396
4368,clam,70,0.0069189924365528396
3049,pretzels,70,0.0069189924365528396
2885,bottled,70,0.0069189924365528396
4581,mirin,70,0.0069189924365528396
196,without,70,0.0069189924365528396
145,not,70,0.0069189924365528396
5369,wing,69,0.006820149687459228
3846,parts,69,0.006820149687459228
2399,slightly,69,0.006820149687459228
341,bamboo,69,0.006820149687459228
3357,farm,68,0.006721306938365615
1389,bite-sized,68,0.006721306938365615
4982,acorn,68,0.006721306938365615
3068,mascarpone,68,0.006721306938365615
104,f,68,0.006721306938365615
4376,champagne,68,0.006721306938365615
1873,brie,68,0.006721306938365615
1142,club,68,0.006721306938365615
4001,macadamia,68,0.006721306938365615
1701,4,68,0.006721306938365615
2929,parsnips,68,0.006721306938365615
578,bisquick,68,0.006721306938365615
328,clarified,68,0.006721306938365615
3951,caps,67,0.006622464189272003
4655,espresso,67,0.006622464189272003
4573,zucchinis,67,0.006622464189272003
4958,kikkoman,67,0.006622464189272003
2925,8,67,0.006622464189272003
4816,individually,67,0.006622464189272003
4875,2,66,0.006523621440178391
3010,jasmine,66,0.006523621440178391
1139,el,66,0.006523621440178391
4916,if,65,0.00642477869108478
2950,legs,65,0.00642477869108478
4526,pimento-stuffed,65,0.00642477869108478
849,granular,65,0.00642477869108478
4210,phyllo,65,0.00642477869108478
2828,sausages,64,0.006325935941991168
1523,eggnog,64,0.006325935941991168
1796,rubbed,64,0.006325935941991168
4158,chile-garlic,64,0.006325935941991168
3732,chard,64,0.006325935941991168
108,organic,64,0.006325935941991168
3055,wafer,64,0.006325935941991168
864,andouille,64,0.006325935941991168
1293,pretzel,64,0.006325935941991168
5112,lima,64,0.006325935941991168
3766,envelopes,64,0.006325935941991168
3311,arborio,63,0.006227093192897555
1972,skin,63,0.006227093192897555
621,coffee-flavored,63,0.006227093192897555
3060,hunt's,63,0.006227093192897555
4212,creamed,63,0.006227093192897555
244,simple,63,0.006227093192897555
344,wooden,62,0.006128250443803943
1418,orange-flavored,62,0.006128250443803943
2177,vanilla-flavored,62,0.006128250443803943
4718,splash,62,0.006128250443803943
239,dinner,62,0.006128250443803943
2340,canning,62,0.006128250443803943
4695,colby-monterey,62,0.006128250443803943
4090,neufchatel,62,0.006128250443803943
590,rotisserie,62,0.006128250443803943
370,pureed,61,0.0060294076947103314
2294,knorr,61,0.0060294076947103314
4667,hominy,61,0.0060294076947103314
3219,whole-wheat,61,0.0060294076947103314
2587,glutamate,61,0.0060294076947103314
3580,monosodium,61,0.0060294076947103314
1610,pink,61,0.0060294076947103314
847,day-old,60,0.00593056494561672
5304,delicious,60,0.00593056494561672
3115,spareribs,60,0.00593056494561672
4768,hard,60,0.00593056494561672
2920,see,60,0.00593056494561672
2016,snap,60,0.00593056494561672
3478,tabasco™,60,0.00593056494561672
2112,figs,60,0.00593056494561672
4258,navy,60,0.00593056494561672
1346,stalk,59,0.005831722196523108
3024,barilla,59,0.005831722196523108
1582,stevia,59,0.005831722196523108
1864,nutritional,59,0.005831722196523108
477,cube,59,0.005831722196523108
2292,fudge,59,0.005831722196523108
3400,covered,59,0.005831722196523108
579,tub,59,0.005831722196523108
1452,miso,59,0.005831722196523108
5387,curd,58,0.005732879447429495
2616,eggplants,58,0.005732879447429495
4444,thick-cut,58,0.005732879447429495
3730,toffee,58,0.005732879447429495
729,provence,58,0.005732879447429495
2202,grass,58,0.005732879447429495
5235,herbes,58,0.005732879447429495
4921,purpose,58,0.005732879447429495
5386,limeade,57,0.005634036698335883
264,sherbet,57,0.005634036698335883
4776,pickling,57,0.005634036698335883
1882,short,57,0.005634036698335883
3661,bite,57,0.005634036698335883
1465,cantaloupe,57,0.005634036698335883
3104,herbs,57,0.005634036698335883
2581,gluten,57,0.005634036698335883
2303,german,57,0.005634036698335883
5309,tomato-vegetable,57,0.005634036698335883
3897,superfine,57,0.005634036698335883
1991,eye,57,0.005634036698335883
1061,fraiche,56,0.0055351939492422715
4716,picante,56,0.0055351939492422715
5425,crimini,56,0.0055351939492422715
1705,crisco,56,0.0055351939492422715
675,mace,56,0.0055351939492422715
2895,cooled,56,0.0055351939492422715
3404,dole,56,0.0055351939492422715
4770,pods,56,0.0055351939492422715
2701,savory,56,0.0055351939492422715
4282,oreo,56,0.0055351939492422715
3721,heinz,56,0.0055351939492422715
5002,sake,56,0.0055351939492422715
2051,ready,56,0.0055351939492422715
992,jars,55,0.00543635120014866
2607,hoagie,55,0.00543635120014866
5483,dice,55,0.00543635120014866
1247,italian-seasoned,55,0.00543635120014866
2220,cornbread,55,0.00543635120014866
1695,biscuits,55,0.00543635120014866
2994,shaved,54,0.005337508451055048
1774,drumsticks,54,0.005337508451055048
1935,popped,54,0.005337508451055048
3817,pam,54,0.005337508451055048
681,gouda,54,0.005337508451055048
2136,no,54,0.005337508451055048
3613,chex,54,0.005337508451055048
3237,container,54,0.005337508451055048
5504,muffin,54,0.005337508451055048
5503,mahi,54,0.005337508451055048
5404,turnip,53,0.005238665701961435
3114,chunk,53,0.005238665701961435
5428,ends,53,0.005238665701961435
2924,colby,53,0.005238665701961435
4112,paper,53,0.005238665701961435
2085,fire-roasted,53,0.005238665701961435
1044,creamer,53,0.005238665701961435
3969,country,53,0.005238665701961435
2400,butt,52,0.005139822952867823
3052,dry-roasted,52,0.005139822952867823
1384,berry,52,0.005139822952867823
3668,pancetta,52,0.005139822952867823
4805,paso,52,0.005139822952867823
962,1%,52,0.005139822952867823
2144,melon,52,0.005139822952867823
277,on,51,0.0050409802037742115
845,tamari,51,0.0050409802037742115
1110,wasabi,51,0.0050409802037742115
1542,lids,51,0.0050409802037742115
163,mangos,51,0.0050409802037742115
2798,plums,51,0.0050409802037742115
2868,turnips,51,0.0050409802037742115
1120,rigatoni,51,0.0050409802037742115
1347,grits,51,0.0050409802037742115
1528,tenders,51,0.0050409802037742115
2944,diagonally,51,0.0050409802037742115
964,slice,51,0.0050409802037742115
3836,queso,51,0.0050409802037742115
4435,each,51,0.0050409802037742115
2095,catfish,51,0.0050409802037742115
2461,oysters,51,0.0050409802037742115
4383,starch,50,0.0049421374546806
4229,hickory,50,0.0049421374546806
3484,kisses,50,0.0049421374546806
3183,matzo,50,0.0049421374546806
3398,pectin,50,0.0049421374546806
4953,sheet,50,0.0049421374546806
3453,crawfish,50,0.0049421374546806
335,spring,50,0.0049421374546806
1445,no-salt-added,49,0.004843294705586988
3201,eagle,49,0.004843294705586988
4235,sucralose,49,0.004843294705586988
850,starter,49,0.004843294705586988
2017,thickly,49,0.004843294705586988
1350,fried,49,0.004843294705586988
3811,tidbits,49,0.004843294705586988
1543,guacamole,49,0.004843294705586988
3641,pulp,49,0.004843294705586988
2165,sambal,48,0.004744451956493375
2898,marinade,48,0.004744451956493375
4404,marnier,48,0.004744451956493375
2706,salt-free,48,0.004744451956493375
27,grand,48,0.004744451956493375
403,oil-packed,48,0.004744451956493375
1228,anaheim,48,0.004744451956493375
1500,msg,48,0.004744451956493375
3845,pack,47,0.004645609207399763
2580,back,47,0.004645609207399763
885,cacao,47,0.004645609207399763
4966,smooth,47,0.004645609207399763
2084,veal,47,0.004645609207399763
4527,collard,47,0.004645609207399763
1969,ritz,47,0.004645609207399763
4397,mussels,47,0.004645609207399763
1491,pepperoncini,47,0.004645609207399763
2755,mazola,47,0.004645609207399763
1064,bone,47,0.004645609207399763
2338,uncle,47,0.004645609207399763
322,duck,47,0.004645609207399763
1464,ben's,47,0.004645609207399763
3348,cremini,47,0.004645609207399763
442,brownie,47,0.004645609207399763
3195,non-dairy,46,0.0045467664583061515
5322,house,46,0.0045467664583061515
1907,muffins,46,0.0045467664583061515
4587,hazelnut,46,0.0045467664583061515
2455,ghee,46,0.0045467664583061515
1780,korean,46,0.0045467664583061515
495,key,46,0.0045467664583061515
550,herb-seasoned,46,0.0045467664583061515
5227,edamame,46,0.0045467664583061515
5476,colored,46,0.0045467664583061515
3434,summer,45,0.00444792370921254
2983,devil's,45,0.00444792370921254
3959,lump,45,0.00444792370921254
4926,napa,45,0.00444792370921254
2681,prunes,45,0.00444792370921254
4154,chutney,45,0.00444792370921254
4640,dash,45,0.00444792370921254
893,link,45,0.00444792370921254
5206,crosswise,45,0.00444792370921254
4189,cashew,44,0.004349080960118928
4147,chow,44,0.004349080960118928
1304,fajita,44,0.004349080960118928
4964,butter-flavored,44,0.004349080960118928
2818,silken,44,0.004349080960118928
2006,mein,44,0.004349080960118928
3670,jicama,44,0.004349080960118928
3424,™,44,0.004349080960118928
19,dip,44,0.004349080960118928
4705,pan,44,0.004349080960118928
1654,tots,44,0.004349080960118928
5415,skirt,43,0.004250238211025315
142,ball,43,0.004250238211025315
97,ziti,43,0.004250238211025315
2977,tm,43,0.004250238211025315
5014,bones,43,0.004250238211025315
5165,mexico,43,0.004250238211025315
3248,pre-baked,43,0.004250238211025315
1902,center-cut,43,0.004250238211025315
585,your,43,0.004250238211025315
841,oatmeal,43,0.004250238211025315
5106,segments,43,0.004250238211025315
4297,bulbs,42,0.004151395461931703
3808,kiwi,42,0.004151395461931703
3135,threads,42,0.004151395461931703
2273,dog,42,0.004151395461931703
252,browning,42,0.004151395461931703
4381,pancake,42,0.004151395461931703
4749,kitchen,42,0.004151395461931703
2790,tater,42,0.004151395461931703
2913,spam,42,0.004151395461931703
4554,loaves,42,0.004151395461931703
3489,island,42,0.004151395461931703
725,grapeseed,42,0.004151395461931703
465,turbinado,41,0.004052552712838092
4276,burgundy,41,0.004052552712838092
4484,grilled,41,0.004052552712838092
1194,process,41,0.004052552712838092
1014,extra-lean,41,0.004052552712838092
309,prawns,41,0.004052552712838092
600,kahlua,41,0.004052552712838092
4567,vegan,41,0.004052552712838092
3664,trout,41,0.004052552712838092
22,progresso,40,0.00395370996374448
1826,cheddar-monterey,40,0.00395370996374448
1804,non-fat,40,0.00395370996374448
2189,tony,40,0.00395370996374448
1634,crumbles,40,0.00395370996374448
2389,crystal,40,0.00395370996374448
5170,hungarian,40,0.00395370996374448
4310,masa,40,0.00395370996374448
2809,vermicelli,40,0.00395370996374448
1735,blueberry,40,0.00395370996374448
1892,lowfat,40,0.00395370996374448
5055,thousand,40,0.00395370996374448
3005,scrubbed,39,0.0038548672146508675
3374,pimentos,39,0.0038548672146508675
4755,meatballs,39,0.0038548672146508675
4576,tops,39,0.0038548672146508675
1134,hillshire,39,0.0038548672146508675
2717,extra-sharp,39,0.0038548672146508675
98,chocolate-hazelnut,39,0.0038548672146508675
1289,snapped,39,0.0038548672146508675
2306,scoop,39,0.0038548672146508675
1125,filet,39,0.0038548672146508675
4715,extra-firm,39,0.0038548672146508675
3656,port,39,0.0038548672146508675
5259,sugar-free,39,0.0038548672146508675
3009,assorted,39,0.0038548672146508675
3644,luncheon,39,0.0038548672146508675
2109,cups,38,0.0037560244655572557
79,parsnip,38,0.0037560244655572557
4385,spiral,38,0.0037560244655572557
4604,nutella,38,0.0037560244655572557
967,fettuccini,38,0.0037560244655572557
3871,chachere's,38,0.0037560244655572557
5140,greek-style,37,0.003657181716463644
372,100,37,0.003657181716463644
459,stout,37,0.003657181716463644
99,discarded,37,0.003657181716463644
3893,zesty,37,0.003657181716463644
1772,lawry's,37,0.003657181716463644
96,valley,37,0.003657181716463644
3251,breads,37,0.003657181716463644
997,rolling,37,0.003657181716463644
827,packet,37,0.003657181716463644
1372,consomme,37,0.003657181716463644
4858,overnight,37,0.003657181716463644
63,liter,37,0.003657181716463644
3527,bitters,37,0.003657181716463644
1013,oelek,36,0.0035583389673700316
3731,gum,36,0.0035583389673700316
672,soybeans,36,0.0035583389673700316
2418,snack,36,0.0035583389673700316
662,iron,36,0.0035583389673700316
3459,shoots,36,0.0035583389673700316
1938,stir-fry,36,0.0035583389673700316
2902,per,36,0.0035583389673700316
2351,tri-color,36,0.0035583389673700316
55,xanthan,36,0.0035583389673700316
4241,citron,36,0.0035583389673700316
2858,skin-on,36,0.0035583389673700316
4079,flaxseed,36,0.0035583389673700316
